lat,lon,ndvi,temperatura,precipitacion,viento_u,viento_v,elevation,pendiente,cobertura
7.074232862441232,-77.59198266582366,0.7098240740740741,24.7451924308981,7.262443595254945,-0.03485068752518943,-0.05082141072902244,287,0.9882817,10
7.074232862441232,-77.5470669016177,0.7627592592592592,24.82802432304959,6.817989775399128,-0.09503052483023151,-0.1554535162746864,107,0.8550051,10
7.074232862441232,-77.50215113741172,0.6753481481481483,24.82802432304959,6.817989775399128,-0.09503052483023151,-0.1554535162746864,173,1.4346813,10
7.074232862441232,-77.45723537320573,0.6426537037037038,24.82802432304959,6.817989775399128,-0.09503052483023151,-0.1554535162746864,165,0.99670523,10
7.074232862441232,-77.41231960899977,0.7746666666666667,25.439795555953026,6.374910916962251,-0.15462915164234747,-0.25966546708953914,116,0.8325089,10
7.074232862441232,-77.36740384479378,0.7829185185185186,25.439795555953026,6.374910916962251,-0.15462915164234747,-0.25966546708953914,69,1.2466154,10
7.074232862441232,-77.32248808058782,0.7517574074074074,25.904644488102747,6.283190989311309,-0.16897506409892657,-0.3315419961646719,97,0.78077847,10
7.074232862441232,-77.27757231638184,0.6986074074074075,25.904644488102747,6.283190989311309,-0.16897506409892657,-0.3315419961646719,35,0.0720077,10
7.074232862441232,-77.23265655217585,0.7007351851851853,26.028873609221762,6.647574000056706,-0.12536266210974464,-0.3618171809355883,34,1.1294194,10
7.074232862441232,-77.18774078796989,0.6223296296296297,26.028873609221762,6.647574000056706,-0.12536266210974464,-0.3618171809355883,187,1.0571812,10
7.074232862441232,-77.1428250237639,0.5635703703703704,26.230722879846837,7.041424010243203,-0.07906444050083451,-0.39107292262123855,157,1.0671206,10
7.074232862441232,-77.09790925955792,0.5760574074074074,26.230722879846837,7.041424010243203,-0.07906444050083451,-0.39107292262123855,50,0.24647824,10
7.074232862441232,-77.05299349535196,0.4992407407407408,26.230722879846837,7.041424010243203,-0.07906444050083451,-0.39107292262123855,13,0.32135007,10
7.074232862441232,-77.00807773114597,0.43025370370370375,26.18338533888044,6.9292228173318335,-0.057980190540655195,-0.4029016995493251,6,0.03623011,10
7.119148626647208,-77.7267299584416,0.7707388888888889,25.379936474971714,6.518726215571071,0.1513197842031828,0.09179710606059759,39,0.47919804,10
7.119148626647208,-77.68181419423561,0.7284796296296296,25.379936474971714,6.518726215571071,0.1513197842031828,0.09179710606059759,73,1.0393921,10
7.119148626647208,-77.63689843002965,0.721975925925926,24.7451924308981,7.262443595254945,-0.03485068752518943,-0.05082141072902244,136,1.4146374,10
7.119148626647208,-77.59198266582366,0.7567907407407408,24.7451924308981,7.262443595254945,-0.03485068752518943,-0.05082141072902244,264,0.50068474,10
7.119148626647208,-77.5470669016177,0.7517259259259259,24.82802432304959,6.817989775399128,-0.09503052483023151,-0.1554535162746864,148,1.3971546,10
7.119148626647208,-77.50215113741172,0.7131666666666667,24.82802432304959,6.817989775399128,-0.09503052483023151,-0.1554535162746864,246,2.7254481,10
7.119148626647208,-77.45723537320573,0.6456277777777778,24.82802432304959,6.817989775399128,-0.09503052483023151,-0.1554535162746864,241,2.454559,10
7.119148626647208,-77.41231960899977,0.7297685185185185,25.439795555953026,6.374910916962251,-0.15462915164234747,-0.25966546708953914,107,1.3971775,10
7.119148626647208,-77.36740384479378,0.7631129629629629,25.439795555953026,6.374910916962251,-0.15462915164234747,-0.25966546708953914,54,0.47269294,10
7.119148626647208,-77.32248808058782,0.7656333333333334,25.904644488102747,6.283190989311309,-0.16897506409892657,-0.3315419961646719,44,0.44798946,10
7.119148626647208,-77.27757231638184,0.7210425925925926,25.904644488102747,6.283190989311309,-0.16897506409892657,-0.3315419961646719,31,0.16637832,10
7.119148626647208,-77.23265655217585,0.6843592592592592,26.028873609221762,6.647574000056706,-0.12536266210974464,-0.3618171809355883,24,0.89415455,10
7.119148626647208,-77.18774078796989,0.5841555555555555,26.028873609221762,6.647574000056706,-0.12536266210974464,-0.3618171809355883,152,1.3902297,10
7.119148626647208,-77.1428250237639,0.5559851851851852,26.230722879846837,7.041424010243203,-0.07906444050083451,-0.39107292262123855,144,0.96730053,10
7.119148626647208,-77.09790925955792,0.6032185185185186,26.230722879846837,7.041424010243203,-0.07906444050083451,-0.39107292262123855,33,0.31879127,10
7.119148626647208,-77.05299349535196,0.5981722222222223,26.230722879846837,7.041424010243203,-0.07906444050083451,-0.39107292262123855,12,0.15402897,10
7.119148626647208,-77.00807773114597,0.4470555555555556,26.18338533888044,6.9292228173318335,-0.057980190540655195,-0.4029016995493251,12,0.026188388,10
7.164064390853183,-77.81656148685354,0.7139722222222223,25.10545801062301,5.3282333221021725,0.32527056762150386,0.16126568273132288,19,1.272822,10
7.164064390853183,-77.77164572264758,0.8087944444444445,25.10545801062301,5.3282333221021725,0.32527056762150386,0.16126568273132288,55,0.19064704,10
7.164064390853183,-77.7267299584416,0.7799333333333334,24.826315611418977,6.227868889570505,0.10159126066858608,-0.0024470136312445727,55,0.865014,10
7.164064390853183,-77.68181419423561,0.7135148148148148,24.826315611418977,6.227868889570505,0.10159126066858608,-0.0024470136312445727,155,1.8426503,10
7.164064390853183,-77.63689843002965,0.7234314814814815,24.19278422450128,6.672727628349278,-0.06814318756337381,-0.1385820472961265,261,1.7366314,10
7.164064390853183,-77.59198266582366,0.6849203703703703,24.19278422450128,6.672727628349278,-0.06814318756337381,-0.1385820472961265,309,1.2798961,10
7.164064390853183,-77.5470669016177,0.7783407407407408,24.179086881962178,6.162720653879696,-0.12454923505041289,-0.21826374635668452,299,2.1745734,10
7.164064390853183,-77.50215113741172,0.7126203703703704,24.179086881962178,6.162720653879696,-0.12454923505041289,-0.21826374635668452,458,2.2934031,10
7.164064390853183,-77.45723537320573,0.6214703703703703,24.179086881962178,6.162720653879696,-0.12454923505041289,-0.21826374635668452,345,2.350828,10
7.164064390853183,-77.41231960899977,0.6544148148148148,24.936542290926127,5.565682898105883,-0.1708271030839671,-0.2895921096673916,157,2.3534918,10
7.164064390853183,-77.36740384479378,0.7456703703703704,24.936542290926127,5.565682898105883,-0.1708271030839671,-0.2895921096673916,54,1.0012183,10
7.164064390853183,-77.32248808058782,0.78005,25.702801354233827,5.474693945138155,-0.17659846676942484,-0.34471905256446395,36,0.1734985,10
7.164064390853183,-77.27757231638184,0.744012962962963,25.702801354233827,5.474693945138155,-0.17659846676942484,-0.34471905256446395,24,0.1203852,10
7.164064390853183,-77.23265655217585,0.6424425925925926,26.126062613408976,5.925968417261122,-0.13517216491792455,-0.3845573578978233,15,0.10626756,10
7.164064390853183,-77.18774078796989,0.6556407407407409,26.126062613408976,5.925968417261122,-0.13517216491792455,-0.3845573578978233,38,1.243971,10
7.164064390853183,-77.1428250237639,0.5916333333333333,26.395161631200722,6.39296207875627,-0.09130546256261002,-0.42369483712831224,119,0.76973134,10
7.164064390853183,-77.09790925955792,0.5807592592592592,26.395161631200722,6.39296207875627,-0.09130546256261002,-0.42369483712831224,8,0.2771688,10
7.164064390853183,-77.05299349535196,0.6141111111111112,26.395161631200722,6.39296207875627,-0.09130546256261002,-0.42369483712831224,11,0.010287622,10
7.164064390853183,-77.00807773114597,0.46179259259259264,26.36926966729669,6.311824441392369,-0.06377010939091611,-0.45296519622674913,9,0.036411926,10
7.20898015505916,-77.81656148685354,0.7825666666666667,25.10545801062301,5.3282333221021725,0.32527056762150386,0.16126568273132288,361,1.6921097,10
7.20898015505916,-77.77164572264758,0.8356777777777777,25.10545801062301,5.3282333221021725,0.32527056762150386,0.16126568273132288,47,1.1758436,10
7.20898015505916,-77.7267299584416,0.794562962962963,24.826315611418977,6.227868889570505,0.10159126066858608,-0.0024470136312445727,224,3.006091,10
7.20898015505916,-77.68181419423561,0.7311277777777778,24.826315611418977,6.227868889570505,0.10159126066858608,-0.0024470136312445727,397,3.1031365,10
7.20898015505916,-77.63689843002965,0.764162962962963,24.19278422450128,6.672727628349278,-0.06814318756337381,-0.1385820472961265,539,1.366217,10
